label, filename, nodePair, NumberPacketsIn, NumberPacketsOut, Payload Length, protocol, avgTimeInterval
0,120,192.168.4.2;184.79.187.215,1,0,99,17,0
0,120,192.168.4.2;71.91.88.78,1,1,183,17,0.027768612
0,120,192.168.4.2;24.138.68.216,1,0,99,17,0
0,120,192.168.4.2;62.131.12.173,1,0,99,17,0
0,120,173.30.222.23;192.168.4.2,1,1,94.5,17,0.000167489
0,120,99.244.225.113;192.168.4.2,1,1,432,17,0.00028193
0,120,192.168.4.2;66.176.72.57,1,1,94.5,17,0.036633968
0,120,192.168.4.2;189.107.198.74,1,0,99,17,0
0,120,69.133.121.11;192.168.4.2,2,2,305.25,17,12.6763438
0,120,123.223.139.200;192.168.4.2,1,1,94.5,17,0.000212431
0,120,192.168.4.2;108.65.198.2,1,1,183,17,0.065425515
0,120,192.168.4.2;190.201.103.89,1,0,99,17,0
0,120,192.168.4.2;76.125.22.103,1,0,99,17,0
0,120,192.168.4.2;122.107.55.175,1,0,99,17,0
0,120,192.168.4.2;80.221.88.147,1,1,77.5,9,0.065309405
0,120,192.168.4.2;94.255.36.175,1,0,99,17,0
0,120,192.168.4.2;201.19.225.208,1,0,99,17,0
0,120,192.168.4.2;98.206.96.73,1,1,183,17,0.031683445
0,120,192.168.4.2;75.226.192.161,1,1,113,9,0.074447036
0,120,192.168.4.2;68.55.254.55,1,1,183,17,0.025433064
0,120,192.168.4.2;124.197.45.35,1,1,183,17,0.110896468
0,120,192.168.4.2;24.78.49.233,1,1,183,17,0.036722541
0,120,192.168.4.2;69.232.183.89,1,1,183,17,0.082326889
0,120,192.168.4.2;175.110.20.109,1,1,183,17,0.300509453
0,120,192.168.4.2;74.229.160.127,1,1,183,17,0.030233502
0,120,192.168.4.2;82.236.94.5,1,0,99,17,0
0,120,192.168.4.2;121.222.114.2,1,1,183,17,0.17176199
0,120,192.168.4.2;76.21.128.198,1,1,183,17,0.020418048
0,120,192.168.4.2;71.188.102.206,1,1,183,17,0.020566463
0,120,192.168.4.2;72.68.152.4,1,1,183,17,0.272112966
0,120,192.168.4.2;77.228.184.39,1,0,99,17,0
0,120,192.168.4.2;72.88.215.118,1,1,183,17,0.045368552
0,120,192.168.4.2;83.248.65.211,1,0,99,17,0
0,120,192.168.4.2;86.144.196.250,1,1,183,17,0.087177992
0,120,192.168.4.2;117.197.30.38,1,0,99,17,0
0,120,192.168.4.2;77.228.162.126,1,0,99,17,0
0,120,192.168.4.2;173.23.145.18,1,0,99,17,0
0,120,192.168.4.2;98.27.147.110,1,0,109,17,0
0,120,192.168.4.2;71.34.6.204,1,0,99,17,0
0,120,84.215.52.166;192.168.4.2,1,1,432,17,0.000251532
0,120,192.168.4.2;96.50.14.12,1,1,183,17,0.077509522
0,120,192.168.4.2;76.28.167.157,1,1,183,17,0.068680525
0,120,192.168.4.2;65.9.15.19,1,1,77.5,9,0.013566017
0,120,192.168.4.2;75.135.78.81,1,0,99,17,0
0,120,112.200.57.247;192.168.4.2,2,2,313.25,17,12.93891203
0,120,192.168.4.2;121.208.148.172,1,1,183,17,0.20501399
0,120,192.168.4.2;74.192.225.66,1,1,183,17,0.027382493
0,120,192.168.4.2;78.86.100.164,1,1,183,17,0.079634428
0,120,192.168.4.2;74.47.73.15,1,1,183,17,0.068938494
0,120,192.168.4.2;76.174.82.236,4,0,77.25,17,10.14456725
0,120,192.168.4.2;76.210.149.201,1,1,183,17,0.046223044
0,120,192.168.4.2;118.93.105.155,1,0,99,17,0
0,120,192.168.4.2;84.128.200.190,1,1,183,17,0.078767538
0,120,192.168.4.2;95.60.216.191,1,0,99,17,0
0,120,192.168.4.2;71.105.135.34,1,1,183,17,0.050199509
0,120,192.168.4.2;98.247.169.185,1,1,183,17,0.065652013
0,120,192.168.4.2;76.121.35.103,1,0,99,17,0
0,120,192.168.4.2;188.231.60.198,1,0,99,17,0
0,120,99.239.107.232;192.168.4.2,1,1,432,17,0.000243425
0,120,173.33.167.247;192.168.4.2,1,1,432,17,0.000218034
0,120,192.168.4.2;108.32.7.234,1,0,99,17,0
0,120,192.168.4.2;190.186.86.131,1,1,77.5,9,0.097790003
0,120,192.168.4.2;24.1.236.114,1,1,183,17,0.142339945
0,120,192.168.4.2;82.41.153.205,1,1,183,17,0.450046539
0,120,192.168.4.2;74.101.220.124,1,0,99,17,0
0,120,192.168.4.2;24.92.217.128,1,1,183,17,0.422642946
0,120,192.168.4.2;199.126.24.47,1,1,183,17,0.071223497
0,120,192.168.4.2;122.144.114.141,1,0,99,17,0
0,120,192.168.4.2;87.252.81.93,1,1,183,17,0.064288497
0,120,192.168.4.2;98.92.1.171,1,1,259.5,17,0.013462543
0,120,192.168.4.2;68.56.120.98,1,0,99,17,0
0,120,192.168.4.2;174.7.13.247,1,1,77.5,9,0.061711907
0,120,192.168.4.2;96.42.92.112,1,0,99,17,0
0,120,192.168.4.2;98.122.141.218,1,1,183,17,0.305959582
0,120,192.168.4.2;72.159.123.30,1,0,99,17,0
0,120,192.168.4.2;71.112.55.172,1,0,99,17,0
0,120,192.168.4.2;72.172.31.132,1,0,99,17,0
0,120,192.168.4.2;99.69.172.160,1,1,183,17,0.452802539
0,120,192.168.4.2;24.19.206.180,1,0,99,17,0
0,120,192.168.4.2;184.7.234.194,1,1,183,17,0.032220006
0,120,192.168.4.2;58.105.176.170,1,0,99,17,0
0,120,192.168.4.2;62.217.155.120,1,1,183,17,0.243067026
0,120,192.168.4.2;90.209.63.38,1,1,183,17,0.071788073
0,120,192.168.4.2;97.119.237.31,1,0,99,17,0
0,120,192.168.4.2;78.179.11.200,1,0,99,17,0
0,120,192.168.4.2;118.83.41.24,1,1,77.5,9,0.156171083
0,120,192.168.4.2;76.68.164.168,1,1,183,17,0.060374498
0,120,192.168.4.2;90.202.84.199,1,1,183,17,0.126230478
0,120,192.168.4.2;41.191.84.246,1,0,99,17,0
0,120,192.168.4.2;75.97.226.5,1,1,183,17,0.021870017
0,120,192.168.4.2;209.203.104.146,1,0,99,17,0
0,120,192.168.4.2;74.240.115.71,1,1,183,17,0.017388463
0,120,192.168.4.2;82.72.104.215,1,1,183,17,0.060178995
0,120,192.168.4.2;174.134.214.213,1,0,99,17,0
0,120,192.168.4.2;77.106.178.238,1,0,99,17,0
0,120,192.168.4.2;41.233.117.72,1,0,99,17,0
0,120,192.168.4.2;98.64.247.253,1,0,99,17,0
0,120,192.168.4.2;58.166.238.212,1,1,183,17,0.159184456
0,120,192.168.4.2;99.112.225.129,1,1,183,17,0.02918458
0,120,192.168.4.2;81.237.225.46,1,1,259.5,17,0.12799108
0,120,192.168.4.2;71.194.217.88,1,1,183,17,0.029590964
0,120,192.168.4.2;68.40.24.158,1,0,99,17,0
0,120,192.168.4.2;70.26.234.180,1,0,99,17,0
0,120,76.8.7.171;192.168.4.2,1,1,432,17,0.000245094
0,120,192.168.4.2;98.91.53.72,1,0,99,17,0
0,120,192.168.4.2;151.48.51.30,1,1,183,17,0.09482348
0,120,192.168.4.2;75.92.222.28,1,0,99,17,0
0,120,112.70.75.191;192.168.4.2,2,2,312.25,17,2.197779775
0,120,192.168.4.2;66.183.115.182,1,0,99,17,0
0,120,192.168.4.2;84.100.225.21,1,0,99,17,0
0,120,192.168.4.2;94.108.246.99,1,1,259.5,17,0.555807471
0,120,192.168.4.2;72.67.235.143,1,0,99,17,0
0,120,67.163.190.154;192.168.4.2,2,2,94.5,17,125.6819975
0,120,213.245.70.67;192.168.4.2,2,2,434.5,17,40.88346052
0,120,174.116.63.125;192.168.4.2,1,1,432,17,0.000256062
0,120,41.204.7.2;192.168.4.2,15,14,130.3448276,7.517241379,24.12380779
0,120,83.110.208.166;192.168.4.2,1,1,432,17,0.000250459
0,120,66.0.59.210;192.168.4.2,1,1,432,17,0.000237465
0,120,192.168.4.2;41.206.12.26,1,0,99,17,0
0,120,192.168.4.2;184.36.231.129,1,1,183,17,0.021618009
0,120,192.168.4.2;24.15.5.191,1,0,99,17,0
0,120,192.168.4.2;71.63.52.173,1,1,183,17,0.025913477
0,120,192.168.4.2;99.12.217.92,1,1,183,17,0.102134585
0,120,192.168.4.2;24.77.50.227,1,0,99,17,0
0,120,192.168.4.2;24.236.96.171,1,0,99,17,0
0,120,192.168.4.2;69.118.185.31,1,0,99,17,0
0,120,192.168.4.2;75.13.136.251,1,1,183,17,0.036752462
0,120,192.168.4.2;210.124.129.29,1,0,99,17,0
0,120,192.168.4.2;98.202.142.35,1,1,183,17,0.059411526
0,120,192.168.4.2;172.140.252.15,1,1,183,17,1.533323526
0,120,192.168.4.2;83.53.23.118,1,0,99,17,0
0,120,192.168.4.2;124.197.48.34,1,1,183,17,0.122567534
0,120,192.168.4.2;75.81.16.165,1,1,183,17,0.030122995
0,120,192.168.4.2;122.104.174.19,1,0,99,17,0
0,120,192.168.4.2;2.3.183.249,1,1,183,17,0.183212519
0,120,192.168.4.2;60.231.25.15,1,0,99,17,0
0,120,192.168.4.2;213.166.205.195,1,0,99,17,0
0,120,192.168.4.2;124.181.6.50,1,1,183,17,0.16256249
0,120,192.168.4.2;121.214.218.157,1,1,183,17,0.244308949
0,120,192.168.4.2;86.209.111.89,1,1,183,17,0.091506958
0,120,192.168.4.2;24.131.46.72,1,1,113,9,0.006675005
0,120,192.168.4.2;122.62.163.142,1,0,99,17,0
0,120,192.168.4.2;76.248.75.161,1,1,183,17,0.044341564
0,120,192.168.4.2;120.153.87.226,1,0,99,17,0
0,120,192.168.4.2;65.28.9.102,1,1,183,17,0.049262047
0,120,192.168.4.2;65.255.150.16,1,0,99,17,0
0,120,192.168.4.2;174.16.215.215,1,0,99,17,0
0,120,192.168.4.2;76.24.229.108,1,1,183,17,0.021646023
0,120,192.168.4.2;75.30.91.21,1,1,183,17,0.034061551
0,120,192.168.4.2;66.143.47.217,1,1,183,17,0.033648491
0,120,192.168.4.2;208.190.202.157,1,1,183,17,0.045502543
0,120,192.168.4.2;96.51.25.134,1,0,99,17,0
0,120,192.168.4.2;108.79.54.228,1,0,99,17,0
0,120,192.168.4.2;75.187.46.33,1,1,183,17,0.095884919
0,120,192.168.4.2;2.126.115.36,1,0,99,17,0
0,120,192.168.4.2;173.190.9.95,1,0,99,17,0
0,120,192.168.4.2;72.133.35.23,1,1,183,17,0.031674027
0,120,192.168.4.2;24.107.242.151,1,1,183,17,0.251615047
0,120,192.168.4.2;68.33.25.161,1,1,183,17,0.458842516
0,120,192.168.4.2;186.28.71.66,1,0,99,17,0
0,120,192.168.4.2;212.160.86.27,1,1,113,9,0.069303036
0,120,192.168.4.2;75.119.248.120,1,0,99,17,0
0,120,192.168.4.2;77.195.211.141,1,1,183,17,0.078074455
0,120,192.168.4.2;83.31.219.175,1,0,99,17,0
0,120,192.168.4.2;142.68.136.167,1,1,183,17,0.055943012
0,120,192.168.4.2;187.172.24.140,1,1,105.5,9,0.0540905
0,120,58.158.129.31;192.168.4.2,1,1,434.5,17,0.00020802
0,120,192.168.4.2;201.232.250.11,1,0,99,17,0
0,120,192.168.4.2;173.18.203.84,1,1,183,17,0.024967551
0,120,192.168.4.2;72.27.147.144,1,0,99,17,0
0,120,192.168.4.2;72.47.91.99,1,1,183,17,0.069103956
0,120,192.168.4.2;68.149.70.100,1,0,99,17,0
0,120,192.168.4.2;99.113.28.129,1,1,183,17,0.049771547
0,120,192.168.4.2;113.59.169.84,1,0,99,17,0
0,120,192.168.4.2;62.195.156.36,1,1,183,17,0.058966994
0,120,192.168.4.2;143.238.113.130,1,1,183,17,0.145328045
0,120,192.168.4.2;96.40.152.56,1,1,183,17,0.060648561
0,120,192.168.4.2;84.135.144.109,1,0,99,17,0
0,120,192.168.4.2;81.233.157.187,1,0,99,17,0
0,120,192.168.4.2;97.101.73.5,1,1,183,17,0.084022522
0,120,192.168.4.2;168.187.153.174,1,1,183,17,0.219441414
0,120,192.168.4.2;67.176.144.30,1,1,183,17,0.043762922
0,120,192.168.4.2;92.72.128.195,1,1,183,17,0.068091035
0,120,192.168.4.2;96.254.93.130,1,1,183,17,0.017056942
0,120,192.168.4.2;174.89.57.199,1,1,183,17,0.028782487
0,120,192.168.4.2;184.43.43.3,1,0,99,17,0
0,120,192.168.4.2;72.54.254.170,1,1,183,17,0.03423202
0,120,192.168.4.2;79.179.14.102,1,1,183,17,0.474320412
0,120,192.168.4.2;67.9.94.224,1,1,183,17,0.068937063
0,120,192.168.4.2;173.190.6.26,1,1,183,17,0.904849052
0,120,192.168.4.2;174.51.249.209,1,1,183,17,0.0435884
0,120,192.168.4.2;24.10.49.125,1,1,183,17,0.063222528
0,120,192.168.4.2;71.59.125.218,1,0,99,17,0
0,120,192.168.4.2;71.17.84.226,1,1,183,17,0.052165985
0,120,192.168.4.2;72.241.36.62,1,0,99,17,0
0,120,192.168.4.2;68.186.149.97,1,0,99,17,0
0,120,192.168.4.2;99.111.1.159,1,1,183,17,0.03233397
0,120,192.168.4.2;86.217.58.137,1,1,183,17,0.067759514
0,120,192.168.4.2;67.236.184.82,1,1,183,17,0.049386501
0,120,192.168.4.2;173.35.12.14,1,1,183,17,0.025887489
0,120,192.168.4.2;88.75.10.184,1,0,99,17,0
0,120,192.168.4.2;74.177.63.37,1,1,183,17,0.027885079
0,120,192.168.4.2;76.21.241.192,1,1,183,17,0.01662302
0,120,192.168.4.2;68.103.65.97,1,1,183,17,0.030004501
0,120,192.168.4.2;74.127.247.100,1,0,99,17,0
0,120,192.168.4.2;70.112.101.212,1,0,99,17,0
0,120,192.168.4.2;85.68.2.195,1,0,99,17,0
0,120,192.168.4.2;70.55.182.25,1,1,183,17,0.027219057
0,120,192.168.4.2;68.188.8.58,1,0,99,17,0
0,120,192.168.4.2;69.228.97.211,1,1,183,17,0.06802845
0,120,192.168.4.2;71.134.52.58,1,0,99,17,0
0,120,192.168.4.2;99.243.220.103,1,1,183,17,0.023162484
0,120,192.168.4.2;72.218.98.24,1,1,183,17,0.014573455
0,120,192.168.4.2;219.77.99.75,1,0,99,17,0
0,120,192.168.4.2;99.22.64.141,1,1,183,17,0.02955997
0,120,192.168.4.2;76.232.40.19,1,1,183,17,0.034029007
0,120,192.168.4.2;70.238.159.75,1,1,183,17,0.034407496
0,120,192.168.4.2;205.206.187.134,1,1,183,17,0.039179564
0,120,192.168.4.2;173.28.252.82,1,0,99,17,0
0,120,192.168.4.2;174.30.178.195,1,1,183,17,0.103646994
0,120,192.168.4.2;70.52.75.30,1,1,183,17,0.213538051
0,120,192.168.4.2;24.222.4.18,1,0,99,17,0
0,120,192.168.4.2;86.68.133.49,1,1,183,17,0.072947979
0,120,192.168.4.2;97.86.37.59,1,0,99,17,0
0,120,192.168.4.2;69.113.197.194,1,1,183,17,0.021975517
0,120,192.168.4.2;71.94.251.69,1,1,183,17,0.077260494
0,120,192.168.4.2;69.233.138.57,1,0,99,17,0
0,120,192.168.4.2;24.142.60.77,1,1,183,17,0.033252597
0,120,192.168.4.2;94.109.23.112,1,0,99,17,0
0,120,192.168.4.2;65.27.98.88,1,1,183,17,0.026261568
0,120,192.168.4.2;81.207.17.158,1,0,99,17,0
0,120,192.168.4.2;96.53.221.40,1,1,183,17,0.058637977
0,120,192.168.4.2;74.143.248.147,1,0,99,17,0
0,120,192.168.4.2;82.18.69.66,1,1,183,17,0.073992968
0,120,192.168.4.2;76.230.45.155,1,1,183,17,0.112197042
0,120,192.168.4.2;90.212.162.241,1,1,183,17,0.117443085
0,120,192.168.4.2;86.2.15.80,1,1,183,17,0.06437552
0,120,192.168.4.2;74.128.152.255,1,0,99,17,0
0,120,173.66.76.183;192.168.4.2,1,1,432,17,0.00039196
0,120,192.168.4.2;77.228.59.8,1,1,113,9,0.072435975
0,120,192.168.4.2;83.55.69.185,1,0,99,17,0
0,120,192.168.4.2;65.94.161.48,1,1,183,17,0.028586507
0,120,192.168.4.2;68.45.246.12,1,1,183,17,0.017923594
0,120,192.168.4.2;24.61.253.87,1,1,183,17,0.021985531
0,120,192.168.4.2;78.72.229.59,1,1,183,17,0.063199043
0,120,192.168.4.2;90.197.91.17,1,1,183,17,0.066228032
0,120,192.168.4.2;84.101.59.94,1,1,183,17,0.089986086
0,120,192.168.4.2;98.70.37.131,1,0,99,17,0
0,120,192.168.4.2;85.57.132.15,1,0,99,17,0
0,120,192.168.4.2;206.251.11.138,1,1,77.5,9,0.02721405
0,120,192.168.4.2;96.50.15.142,1,0,99,17,0
0,120,192.168.4.2;91.180.245.243,1,1,259.5,17,0.076568484
0,120,97.123.159.214;192.168.4.2,1,1,94.5,17,0.000149012
0,120,66.56.223.141;192.168.4.2,2,2,305.25,17,10.18372178
0,120,192.168.4.2;69.248.98.88,1,1,86,17,0.018126965
0,120,98.156.94.191;192.168.4.2,3,3,319.5,17,46.62834283
0,120,192.168.4.2;79.83.176.162,3,0,89,17,6.680075645
0,120,192.168.4.2;118.156.175.166,1,1,183,17,0.111016512
0,120,192.168.4.2;82.228.169.73,1,1,183,17,0.067534089
0,120,192.168.4.2;208.180.175.61,1,0,99,17,0
0,120,192.168.4.2;67.68.14.25,1,1,259.5,17,0.13616395
0,120,192.168.4.2;202.129.235.15,1,0,99,17,0
0,120,192.168.4.2;174.98.209.104,1,0,99,17,0
0,120,192.168.4.2;76.226.145.21,1,1,183,17,0.046740532
0,120,192.168.4.2;96.240.179.157,1,0,99,17,0
0,120,192.168.4.2;96.36.14.192,1,1,183,17,0.029699087
0,120,192.168.4.2;58.167.48.131,1,1,183,17,0.14289248
0,120,192.168.4.2;115.131.10.248,1,1,183,17,0.1648525
0,120,192.168.4.2;71.251.2.13,1,1,183,17,0.0163064
0,120,192.168.4.2;108.75.226.5,1,1,183,17,0.048151493
0,120,192.168.4.2;182.239.168.138,1,0,99,17,0
0,120,192.168.4.2;86.61.239.62,1,1,113,9,0.074822068
0,120,192.168.4.2;174.107.151.206,1,1,183,17,0.332173467
0,120,192.168.4.2;174.108.5.140,1,1,183,17,0.019805431
0,120,192.168.4.2;68.188.248.231,1,0,99,17,0
0,120,192.168.4.2;2.99.184.235,1,0,99,17,0
0,120,192.168.4.2;189.123.196.238,1,1,183,17,0.076617956
0,120,192.168.4.2;24.84.68.25,1,0,99,17,0
0,120,192.168.4.2;68.108.126.215,1,0,99,17,0
0,120,192.168.4.2;98.226.110.170,1,0,99,17,0
0,120,192.168.4.2;58.96.118.117,1,1,113,9,0.164585948
0,120,192.168.4.2;74.129.18.161,1,0,99,17,0
0,120,192.168.4.2;67.84.83.142,1,1,183,17,0.021220565
0,120,192.168.4.2;75.118.168.224,1,1,183,17,0.032909989
0,120,192.168.4.2;67.181.213.104,1,1,183,17,0.165944457
0,120,192.168.4.2;75.84.176.185,1,0,99,17,0
0,120,192.168.4.2;88.234.206.207,1,1,113,9,0.084546447
0,120,192.168.4.2;64.228.194.240,1,0,99,17,0
0,120,192.168.4.2;69.248.245.9,1,0,99,17,0
0,120,192.168.4.2;70.173.174.119,1,1,183,17,0.037921071
0,120,192.168.4.2;69.110.11.86,1,0,99,17,0
0,120,192.168.4.2;58.105.216.212,1,0,99,17,0
0,120,192.168.4.2;78.169.231.36,1,0,99,17,0
0,120,192.168.4.2;121.96.212.213,1,0,99,17,0
0,120,192.168.4.2;173.206.232.20,1,1,183,17,0.044771433
0,120,192.168.4.2;74.69.24.185,1,1,183,17,1.791694403
0,120,202.78.96.212;192.168.4.2,1,0,56,1,0
0,120,72.191.207.170;192.168.4.2,1,1,432,17,0.000262976
0,120,192.168.4.2;173.81.233.35,1,0,99,17,0
0,120,58.70.65.198;192.168.4.2,1,1,432,17,0.000245094
0,120,192.168.4.2;69.205.240.83,1,0,99,17,0
0,120,192.168.4.2;82.235.49.180,1,0,99,17,0
0,120,192.168.4.2;92.7.234.245,1,0,99,17,0
0,120,192.168.4.2;87.15.133.26,1,0,99,17,0
0,120,192.168.4.2;98.236.90.62,1,1,183,17,0.024929047
0,120,192.168.4.2;74.44.48.91,1,0,99,17,0
0,120,192.168.4.2;202.124.89.10,1,1,77.5,9,0.138292551
0,120,192.168.4.2;123.200.17.19,1,1,183,17,0.277949452
0,120,192.168.4.2;68.105.100.175,1,0,99,17,0
0,120,192.168.4.2;206.192.193.215,1,0,99,17,0
0,120,192.168.4.2;142.179.225.13,1,0,99,17,0
0,120,192.168.4.2;67.250.97.215,1,1,183,17,0.021625996
0,120,192.168.4.2;98.254.66.105,1,1,183,17,0.034250498
0,120,192.168.4.2;119.171.48.216,1,0,99,17,0
0,120,192.168.4.2;122.59.191.94,1,1,183,17,0.155983448
0,120,192.168.4.2;175.139.41.190,1,1,183,17,0.157930493
0,120,192.168.4.2;99.126.20.148,1,1,183,17,0.040175438
0,120,192.168.4.2;74.194.217.94,1,1,183,17,0.039335966
0,120,192.168.4.2;88.108.131.201,1,1,183,17,0.320031524
0,120,192.168.4.2;79.3.136.242,1,0,99,17,0
0,120,192.168.4.2;41.140.179.128,1,0,99,17,0
0,120,192.168.4.2;76.204.37.38,1,1,183,17,0.062811017
0,120,192.168.4.2;68.197.175.83,1,1,259.5,17,0.043093443
0,120,192.168.4.2;60.230.101.103,1,0,99,17,0
0,120,192.168.4.2;173.111.101.0,1,0,99,17,0
0,120,192.168.4.2;72.199.112.105,1,0,99,17,0
0,120,192.168.4.2;122.108.9.74,1,0,99,17,0
0,120,192.168.4.2;74.105.35.169,1,1,183,17,0.022780418
0,120,192.168.4.2;76.24.173.23,1,0,99,17,0
0,120,192.168.4.2;173.252.8.11,1,0,99,17,0
0,120,192.168.4.2;189.214.51.217,1,0,99,17,0
0,120,192.168.4.2;70.69.0.238,1,1,183,17,0.085175991
0,120,192.168.4.2;24.10.182.40,1,1,183,17,0.049367905
0,120,192.168.4.2;98.64.41.163,1,1,183,17,0.031991959
0,120,192.168.4.2;70.67.182.136,1,1,183,17,0.054036021
0,120,192.168.4.2;90.210.174.246,1,0,99,17,0
0,120,192.168.4.2;208.123.148.199,1,0,99,17,0
0,120,192.168.4.2;220.136.48.3,1,1,77.5,9,0.128118515
0,120,192.168.4.2;94.171.224.216,1,1,183,17,0.098927021
0,120,192.168.4.2;118.93.93.201,1,0,99,17,0
0,120,192.168.4.2;86.86.20.113,1,0,99,17,0
0,120,192.168.4.2;65.196.95.2,1,0,99,17,0
0,120,192.168.4.2;90.206.122.107,1,1,259.5,17,0.075858951
0,120,192.168.4.2;139.168.20.209,1,0,99,17,0
0,120,192.168.4.2;82.167.39.19,1,1,183,17,1.132987022
0,120,72.187.233.127;192.168.4.2,1,1,432,17,0.00027597
0,120,192.168.4.2;84.80.123.33,1,0,99,17,0
0,120,98.251.183.216;192.168.4.2,3,3,240.3333333,17,118.6133668
0,120,192.168.4.2;79.80.9.245,1,1,183,17,0.080891013
0,120,192.168.4.2;184.4.160.222,1,0,99,17,0
0,120,173.61.19.48;192.168.4.2,2,2,305.25,17,10.20126677
0,120,68.115.52.179;192.168.4.2,2,2,305.25,17,2.547158241
0,120,192.168.4.2;220.245.151.109,1,0,99,17,0
0,120,192.168.4.2;24.217.52.199,1,0,99,17,0
0,120,192.168.4.2;75.182.83.207,1,0,99,17,0
0,120,192.168.4.2;78.250.51.202,1,0,99,17,0
0,120,192.168.4.2;92.53.57.190,1,1,113,9,0.084688544
0,120,192.168.4.2;184.97.90.9,1,0,99,17,0
0,120,192.168.4.2;77.224.53.169,1,1,183,17,0.083231449
0,120,192.168.4.2;68.212.34.233,1,1,77.5,9,0.016653061
0,120,192.168.4.2;94.174.37.28,1,1,183,17,0.057347059
0,120,109.189.100.175;192.168.4.2,1,1,432,17,0.000244498
0,120,192.168.4.2;142.163.180.4,1,0,99,17,0
0,120,74.66.249.96;192.168.4.2,2,2,263.25,17,10.27822876
0,120,192.168.4.2;216.121.202.95,1,0,99,17,0
0,120,192.168.4.2;174.3.135.65,1,0,99,17,0
0,120,192.168.4.2;108.66.155.38,1,1,183,17,0.027615547
0,120,192.168.4.2;108.28.196.219,1,1,183,17,0.02679348
0,120,192.168.4.2;115.119.92.37,1,1,183,17,0.242949605
0,120,192.168.4.2;96.246.7.106,1,0,99,17,0
0,120,192.168.4.2;173.213.132.73,1,1,183,17,0.073588967
0,120,192.168.4.2;92.20.225.98,1,0,99,17,0
0,120,192.168.4.2;98.114.65.132,1,1,183,17,0.018289566
0,120,192.168.4.2;98.121.164.119,1,1,183,17,0.023901582
0,120,192.168.4.2;96.48.73.52,1,1,183,17,0.063724995
0,120,192.168.4.2;69.245.72.14,1,0,99,17,0
0,120,192.168.4.2;76.31.232.56,1,0,99,17,0
0,120,192.168.4.2;41.133.172.27,1,0,99,17,0
0,120,192.168.4.2;24.176.23.197,1,1,71.5,17,0.148875594
0,120,192.168.4.2;72.169.144.153,1,1,183,17,0.864930987
0,120,192.168.4.2;24.42.87.246,1,1,183,17,0.017236471
0,120,192.168.4.2;72.12.184.109,1,1,183,17,0.03312099
0,120,192.168.4.2;81.248.238.60,1,1,183,17,0.188672543
0,120,192.168.4.2;98.149.234.152,1,0,99,17,0
0,120,192.168.4.2;120.28.126.249,1,0,99,17,0
0,120,192.168.4.2;122.170.100.168,1,0,99,17,0
0,120,192.168.4.2;72.160.230.81,1,0,99,17,0
0,120,192.168.4.2;24.57.146.130,1,1,183,17,0.025429487
0,120,192.168.4.2;109.58.123.250,1,1,183,17,0.10651803
0,120,192.168.4.2;70.124.34.99,1,0,99,17,0
0,120,192.168.4.2;86.175.251.234,1,0,99,17,0
0,120,192.168.4.2;173.180.52.17,1,0,99,17,0
0,120,83.152.62.240;192.168.4.2,1,1,94.5,17,0.000159979
0,120,192.168.4.2;195.205.88.221,1,1,183,17,0.101279497
0,120,68.185.91.129;192.168.4.2,1,1,94.5,17,0.000316501
0,120,192.168.4.2;173.206.41.23,1,1,259.5,17,0.045930505
0,120,192.168.4.2;91.112.142.142,1,0,99,17,0
0,120,192.168.4.2;70.79.110.27,1,1,259.5,17,0.053726077
0,120,192.168.4.2;124.180.61.41,1,1,183,17,0.156136036
0,120,192.168.4.2;75.56.62.185,1,1,183,17,0.046623468
0,120,192.168.4.2;69.122.81.84,1,0,99,17,0
0,120,192.168.4.2;216.197.191.167,1,1,183,17,0.049643517
0,120,192.168.4.2;184.100.44.41,1,1,183,17,0.069604516
0,120,192.168.4.2;67.85.133.57,1,0,99,17,0
0,120,192.168.4.2;24.155.230.56,1,1,183,17,0.029362082
0,120,192.168.4.2;98.243.166.217,1,0,99,17,0
0,120,192.168.4.2;98.149.51.71,1,1,183,17,0.077442527
0,120,192.168.4.2;85.8.23.168,1,1,183,17,0.073833585
0,120,192.168.4.2;200.75.80.192,1,0,99,17,0
0,120,192.168.4.2;108.9.115.165,1,1,113,9,1.245813012
0,120,192.168.4.2;24.126.200.25,1,0,99,17,0
0,120,192.168.4.2;68.10.237.216,1,1,183,17,0.012338042
0,120,192.168.4.2;98.23.38.73,1,0,99,17,0
0,120,192.168.4.2;74.99.144.135,1,1,183,17,0.020674944
0,120,192.168.4.2;72.27.241.119,1,0,99,17,0
0,120,192.168.4.2;210.5.33.33,1,1,77.5,9,0.173106909
0,120,192.168.4.2;217.77.45.11,1,1,77.5,9,0.068620086
0,120,192.168.4.2;75.54.181.200,1,1,183,17,0.039426446
0,120,192.168.4.2;74.97.192.191,1,1,113,9,0.031633615
0,120,192.168.4.2;92.133.67.44,1,1,183,17,0.095004082
0,120,192.168.4.2;70.245.153.181,1,1,183,17,0.041936517
0,120,192.168.4.2;71.215.29.176,1,1,183,17,0.063536048
0,120,192.168.4.2;209.145.112.205,1,0,99,17,0
0,120,192.168.4.2;80.56.113.48,1,1,183,17,0.059113026
0,120,119.105.137.231;192.168.4.2,2,2,434.5,17,4.201700032
0,120,192.168.4.2;174.55.179.166,1,1,183,17,0.027600527
0,120,192.168.4.2;76.17.40.136,1,1,183,17,0.008584976
